youID,title,pub_date,video_description,channel_name,channelID
hPKewFRLn9o,COME SPEGNERE la Spia Motore dell'Auto con Questo Accessorio Economico!,2018-06-23T17:05:47.000Z,Approfondimento e Acquisti: Dispositivo OBD Bluetooth ➜ https://amzn.to/2MSyMJw ✓   Iscriviti al Canale da qui https://goo.gl/gPCUf6 e attiva la campanellina ...,Digital Best,UCijnkTd0_eYSjIdb8CImhRw
OiZbIFY5yMo,Volvo V90 Cross Country prova ITA da EsperienzaMotori,2017-04-09T07:30:01.000Z,LEGGIMI -!!!!!----- Recensione Volvo V90 CC Ringrazio : http://www.ferriauto.it/ Fabio Giusti per il montaggio! Per aiutare il canale a crescere lascia sempre un ...,EsperienzaMobile,UC-JhtRAktnXIG5APQ_Yumpw
valjfyo3KoE,Seconda parte Recensioni 039jra stereo Android Jeep renegade,2017-09-09T07:01:44.000Z,Video da parte di Antonio Venezia.,Antonio Venezia,UC8DYqUvX0U5y4z6tAi2hWcg
EyIvkRpqttU,Le auto elettriche sono davvero più ecologiche?,2018-09-26T11:15:01.000Z,"Ciao a tutti ragazzi oggi vi dimostro perché, a detta di molti, le auto elettrice sono più ecologiche di quelle tradizionali a combustibili fossili. Commentate ...",RockyRandom,UCe1bO76k4ILzfGgDJMbwh4w
x0qd8kEir4c,Moto.it:La prova della MV Agusta Brutale 675,2012-07-05T10:25:53.000Z,"Moto.it: La prova della MV Agusta Brutale 675. Abbiamo provato a Schiranna, la nuova nuda italiana spinta dal motore 3 cilindri. Tester: Francesco Paolillo.",Moto.it,UCmIIBhzBfzoAt51zqdun_6g
DpDWFFfKlLk,"Ferrari 488 Pista | Una ""prima volta"" che rimane per sempre",2018-06-06T10:16:33.000Z,"Non era la prima volta sulla pista che fu (tra gli altri) di Schumacher. E non era la prima volta su una Ferrari, ma questa è la V8 stradale più potente di sempre e ...",Motor1 Italia,UC3u7URxSqN70zuJ5Yb_ryPg
IxRaoYgYiAc,Mitsubishi porta a Bologna il primo pick-up-autovettura | Motor Show 2014,2014-12-07T14:13:04.000Z,"Tutti conosciamo le simpatiche normative riguardanti i pick-up in Italia, NON acquistabili come le normali auto per trasporto persone. Fino ad oggi! Mitsubishi ...",Motor1 Italia,UC3u7URxSqN70zuJ5Yb_ryPg
1BDE79WKJkk,MEGANE RS 300 cv | JUST TEST DRIVE [PROVA SU STRADA],2018-12-06T17:39:34.000Z,"Ciao a tutti ragazzi, dopo 5 mesi di pausa eccomi di nuovo su YouTube con il test drive di questa Megan RS III da 300 cv. Nel video trovate una recensione di ...",Just Drive,UCJcjOwOOnCTmxtwky7XyiNw
vQvV3Vd0RZw,Presentazione progetto dyo-garage,2018-12-06T19:05:52.000Z,"Don Davide e semmi_v con l'aiuto dei loro fidi e la comparsa inedita del Conte-Vag, vi accompagnano nel video di presentazione del nuovo progetto di ...",dyo garage,UCS6ZtfejenL_lkgV4FOZl5Q
Kyzm8S6TNfw,Prova tg2 motori Ducati 1098 S,2007-12-23T13:14:05.000Z,Prova del mostro della casa bolognese....DA VEDERE!!!,PaoloQQQ,UC7nkhTp9NbI8LMIZYGO2_pA
y1BRc0FQ1bU,Vw EcoUP High 5 porte TEST DRIVE,2016-12-02T14:01:28.000Z,"Seguici su www.minguzziauto.it , e instagram oppure su www.autometanoravenna.it.",Minguzzi Service Srl,UCOxD5y7wmAslmDK_QpI9epA
hnP57bnU58U,Citroen C5 Aircross 2018 | Il SUV con il comfort d'altri tempi,2018-10-09T17:00:05.000Z,"Questa è la nuova Citroen C5 Aircross, molto particolare e originale rispetto a molti SUV che troviamo in circolazione; pensate, avete a disposizione fino a 30 ...",DriveK,UC8OSnuUszO3azYnEwrajPDw
5u5ozU9BJ3Q,Prova Lambretta LN 125,2011-10-18T17:39:50.000Z,"Abbiamo provato la nuova Lambretta 125, molto simile a quella delle origini.",Rivista Motociclismo,UCqtb3ZyYYO_ZE-BEX3bpYeg
c_3VPXi5YmI,Kit Bluetooth 4 1 per Auto TaoTronics Ricevitore bluetooth Adattatore audio Vivavoce,2017-12-27T02:28:49.000Z,Per acquistare al miglior prezzo: http://amzn.to/1YWDu7L.,Smartola90,UCzFfMcUCsft3SCsVjVBNezQ
2vaGDFRnIZ4,PEUGEOT 508: prova su strada in anteprima,2018-06-25T09:30:00.000Z,"La nuova generazione di Peugeot 508 rompe gli schemi, inserendosi nel segmento D con un design da coupé/fastback, guida autonoma di livello 2 e interni ...",HDmotori,UC3_ZqUlc3QDgbl4DSCbHZcw
pmeNrO_wiQw,Supporto da parabrezza Auto per iPad e Tablet,2013-03-05T15:46:56.000Z,"Comodo supporto da auto dotato di ventosa per fissare il vostro iPad/Tablet al parabrezza • Montaggio facile e veloce • Versione universale, supporta Tablet da ...",IC Intracom Italia Spa,UCmFtC1IbT-pG0dJtfkSy0nQ
3UeVanAeGMQ,Citroen C5 Aircross 2018 | sbarca in Europa con grandi intenzioni,2018-05-25T04:59:14.000Z,"C5 Aircross è pronta a sbarcare nel vecchio continente con motori diesel o benzina da 130 e 180 CV, abbinati ai cambi manuali a 6 marce o automatici a 8 ...",Automoto.it,UCRDjY_6yCZ8lH899DPTsE9A
XX6mM2fvQws,The Cars italiano. La mia NUOVA collezione di auto camion dal film Disney Motori Ruggenti. Camion,2017-08-17T18:18:05.000Z,guardate più: https://www.youtube.com/user/vahtangik/videos The Cars italiano. La mia NUOVA collezione di auto camion dal film Disney Motori Ruggenti.,Vahtangik,UCakGKAISn9csgxpSIk_VgMg
cl_qoYCfzIY,Mercedes GLA 200 CDI 2014 Test Drive - Premiere,2014-11-05T16:11:55.000Z,Non fatevi trarre in inganno: la crossover tedesca sa essere anche una utilitaria ISCRIVITI AL CANALE UFFICIALE DI QUATTRORUOTE ...,Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
7nXe0Zut4i0,DUCATI STREETFIGHTER 848 m.y. 2013 | una (bellissima) bara,2018-09-30T10:00:00.000Z,"Dura come un asse, bella come una farfalla. Ecco la prova della streetfighter in questo #testride # Pezzi moto Accessori by SRT Factory http://bit.ly/2uCXzKH ...",CRT Motors,UCQQ3o0VRZ3eKFEL0YlH4-XQ
PNgc3fXNyc8,2.4G SPECIAL EFFECT JUMP CAR,2018-08-05T06:24:44.000Z,"Mi ha sorpreso positivamente questa macchinina radiocomandata. La puoi provare su amazon è fornita da SeeKool, ecco il link: ...",sfoneloki,UC8dVgwUMzsTSIpkdzxF2sNg
iicMRsDeRQo,Nuovo Suzuki Jimny | Test Drive della quarta generazione del Suzukino,2018-09-22T11:41:47.000Z,"Nuovo Suzuki Jimny - La quarta generazione di Suzuki Jimny si ispira al passato, ma porta con sé molta tecnologia odierna. Sotto il cofano un nuovo 1.5 ...",Motorionline,UC91EIz96lY1o4ZdlPh-M9OQ
wylYkD9jmkE,PARLARE CON UN AUTO E' POSSIBILE? | NUOVA CLASSE A,2018-07-02T16:47:15.000Z,Felpe e magliette: https://www.andreapirillo22.it/ INSTAGRAM: https://instagram.com/andreapirillo.22/ Tutte le novità su TELEGRAM: https://t.me/andreapirillo ...,Andrea Pirillo,UCe7DLHfEH8f4K3VmV_XMr_Q
hsSxnJMgVNA,MOTOTURISMO - In prova - Honda GL 1800 Gold Wing (2013),2013-04-19T14:18:24.000Z,"Leggi la prova completa su MOTOTURISMO 209 - Aprile 2013 Acquista Mototurismo in edicola, sul nostro sito o in versione digitale per iPad e dispositivi ...",MototurismoTV,UCwWvWojOa4gStToxzmnVTvA
tlFno4VB39U,LA PAURA DI GUIDARE 130.000+€ DI AUTO,2018-05-31T16:00:04.000Z,"ATTREZZATURA E INFO QUI IN DESCRIZIONE!▽ Oggi proviamo finalmente un V8, ma non è americano. 612 CV, 850nm e più di 130.000€ di valore. 3 buoni ...",Passione Motori,UCFNLUhl6K-zVILHawerpDDA
FJRHLKYiS5M,Nissan Leaf Tekna - Prove Auto,2018-08-15T08:33:18.000Z,"L'auto elettrica più venduta al mondo ha fatto la sua muta. Abbandonato il design iniziale fuori dal tempo, la Nissan Leaf offre un insospettato dinamismo e ...",TCS Schweiz-Suisse-Svizzero,UCQb7WApzFlBztHZkYmy2UTA
szyphU-qW2M,Volkswagen T-Roc | Test drive del nuovo SUV compatto Volkswagen,2018-06-14T08:00:04.000Z,"La prova su strada della nuova Volkswagen T-Roc equipaggiata con un motore 2.0 TDI da 190 cavalli, abbinato a un cambio DSG 7 rapporti. Il crossover della ...",Motorionline,UC91EIz96lY1o4ZdlPh-M9OQ
CP0sdUR63XE,TCS test di pneumatici invernali 2018,2018-09-25T06:36:06.000Z,Il tradizionale test comparativo del TCS per le gomme invernali ha dato risultati complessivamente buoni. Solo 4 dei 28 prodotti sono stati sanzionati con una ...,TCS Schweiz-Suisse-Svizzero,UCQb7WApzFlBztHZkYmy2UTA
unzlgacd2zw,Nuova Audi Q3 | Ha studiato ed è cresciuta in tutto,2018-07-24T22:00:02.000Z,"Misure maggiorate e look da Q8 per la nuova Audi Q3, seconda generazione del SUV compatto tedesco che ha tutte le carte in regola per piavere. Vediamola ...",Motor1 Italia,UC3u7URxSqN70zuJ5Yb_ryPg
Qp1NJPonIE0,Installare il telecomando del cancello in macchina,2018-02-12T17:54:41.000Z,Guida su come installare il telecomando del cancello automatico in macchina. Qui la guida completa ...,Istruzionando,UCWCoMY64oADFe7YIxOJkrkg
vfUjWocFgX8,Video test Ducati Monster 1100 Evo,2011-04-21T13:36:40.000Z,"Dalla Sicilia alla Lombardia: abbiamo provato la nuova Monster 1100 Evo a lungo, dedicando molta attenzione anche all'ABS, ora di serie.",Rivista Motociclismo,UCqtb3ZyYYO_ZE-BEX3bpYeg
Z0vK1PT_4aE,TwoDots Technology - GlyBoard Corse - Hoverboard Automobili Lamborghini,2018-03-07T15:55:27.000Z,"Spot ufficiale del primo hoverboard al mondo marchiato Automobili Lamborghini, nato dalla partnership tra il marchio TwoDots e la celebre casa automobilistica.",Twodots Technology,UCrlw8AQcUISAEL5APM4gRnA
TfdQWXQsphg,"Suzuki Ignis 1.2 90 CV ibrida: prova su strada, prezzi e consumi (ITA)",2017-10-26T00:19:41.000Z,ISCRIVITI AL NOSTRO CANALE: https://www.youtube.com/channel/UC101G_LL484XaApxWg6nVxg?sub_confirmation=1 Il nome Ignis non è un nuovo: la ...,Patentati.it,UC101G_LL484XaApxWg6nVxg
rwpldgsBNp0,Ford Focus 2018 1.0 EcoBoost | Meglio BENZINA o DIESEL?,2018-11-08T17:00:07.000Z,Qualche anno fa pochi avrebbero avuto dubbi: la Ford Focus 2018 la avrebbero scelta con il motore 1.5 diesel. Ora però i tempi sono cambiati e con il diesel in ...,DriveK,UC8OSnuUszO3azYnEwrajPDw
EvvCa1m_dZk,"Maxxis  tires creepy crawler 37"" "" test su strada e recensione""",2016-08-14T11:35:42.000Z,ciao ragazzi !!! visto che molti mi hanno chiesto di fare video ce riguardano il mio cj7 ....ho pensato di iniziare con una recensione -test delle gomme Maxxis ...,Goat Bastard,UC1F89wkryNCpB0bri7xpO3A
Vzm2p4pZeE0,Prova su strada: Peugeot 3008,2018-09-17T15:34:04.000Z,Questa settimana siamo saliti nuovamente a bordo della Peugeot 3008 per un approfondito test-drive che vi rivelerà ciò che ancora non sapete del crossover ...,Safe-Drive,UCoMVOpG31AL1u71RWeRUYgg
ZdRfrP1nojQ,Nuova Peugeot 508: tutto quello che dovete sapere,2018-10-05T19:00:02.000Z,"Prendendo quasi integralmente gli stilemi delle concept che l'hanno preceduta, la nuova Peugeot 508 ha un carattere forte e deciso e si trasforma in coupé a 4 ...",Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
4FV6eyZ0ehM,RITORNO SU UN 600 4 CILINDRI !  *Yamaha FZ6 S2 Leovince & Power commander 5 Test ride*,2018-10-20T12:00:01.000Z,"Il mio ritorno scoppiettante su una 600 4 cilindri: oggi prova test ride della Yamaha FZ6 s2, con Leovince senza db killer e Power commander 5;ho grattato le ...",Marso 94,UCW1KQ9sVuHOy6pKiMVMBvgw
9xN4rXr0lFc,"AUKEY Supporto Magnetico Auto Universale, Di una comodità unica",2016-04-30T21:46:15.000Z,"Per ulteriori informazioni, visitare il sito: http://www.amazon.it?tag=11l-21.",Recensioni,UCDxEBzn2lu55PWl7P_RQR7A
UU3D49zXKDY,Volkswagen Golf GTI Clubsport Edition | Ginevra 2016,2016-03-01T10:40:12.000Z,290 CV in overboost per la nuova edizione speciale della Golf GTI nata per celebrare i 40 anni dello storico modello sportivo della Casa di Wolfsburg.,Automoto.it,UCRDjY_6yCZ8lH899DPTsE9A
3L6okf3l6hU,BREMBO per l'Aftermarket   Pastiglie Freno,2016-01-19T09:30:26.000Z,Descrizione.,Brembo Brakes,UCkjF3cxr2MHD5p1fE2eDwSg
FBFetPAwcb0,"#Ride&Tell | KTM 125 EXC, IL MIGLIOR 125?!",2016-10-21T18:14:32.000Z,Finalmente ho testato un Ktm Exc 125 per capire cosa ci sia di speciale nel guidarla...scopritelo anche voi! Vuoi che la tua auto o moto compaia sul canale?,Passione Motori,UCFNLUhl6K-zVILHawerpDDA
Y8J7r2-vWXY,Font Vendôme Horizon H 307 - CamperOnFocus - Campervan review,2018-10-12T06:00:01.000Z,Il Font Vendôme Horizon H 307 è un furgonato caratterizzato dal tetto alto e una lunghezza di 599 cm che reinterpreta il classico layout tipoco dei van con ...,CamperOnTube,UCI6QOgJWjsvTXCuJr9gGW3g
ZoC03D6KwEE,Mitsubishi L200 2.5 DI-D Double Cab 2015 Test Drive,2015-01-23T11:18:06.000Z,Mistubishi L200 può finalmente diventare auto di famiglia: 4 posti comodi e un bagagliaio da 1000 litri non sono più esclusiva dei professionisti. ISCRIVITI AL ...,Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
ySV6hy4yL2c,Mini Cooper S R53 - Da&Fe - Motori.,2017-12-27T14:02:19.000Z,Le nostre Impressioni ad un anno dall'acquisto. #Mini Cooper S - 2004 - 163 Hp Compressor. I Nostri TEST: ...,Motori Da&Fe,UCchNHQ8YHlrTG6PK7EM-2Jw
Xy-3gqzvIz8,Nuova Audi A1 Sportback 2015: la prova in anteprima,2014-12-16T22:46:13.000Z,Abbiamo guidato in anteprima le nuove AUDI A1 e A1 Sportback sulle strade di Montecarlo. Per la prova completa ed approfondita visitate il nostro sito: ...,Autoappassionati.it,UCkeGWLfXwL0JUa9ZulH_WMw
uwCoIswTMJU,Cattolica Active Auto - Prevenzione e Responsabilità,2018-05-14T08:00:01.000Z,,Gruppo Cattolica Assicurazioni,UChKyTHniYLZXGuVs8ROr7Hw
29gJfrMq7Yo,Offerta Accessori Auto,2018-01-16T17:10:56.000Z,Le Nostre offerte Accessori Auto saranno disponibili in tutti gli Eurospin dal 25 Gennaio al 4 Febbraio. Dai un'occhiata!,Eurospin Italia,UCIOh7JH41v3wRd3VRwYwY9w
vEV7Fa5GngM,Motosega Stihl MS 251 e MS 251 C-BE,2014-02-07T21:33:16.000Z,Descrizione della motosega Stihl MS 251.,NuovaElica,UCVWF6g8FvQoh8wvXRCHPKQw
2cNVtyTVM_c,A ILLUMINOTRONICA 2018 la ricarica per auto elettriche,2018-12-06T11:33:54.000Z,"A ILLUMINOTRONICA abbiamo visto questa colonnina di ricarica per auto elettriche bella, funzionale e che permette una ricarica molto più veloce.",Illuminotronica,UC_T9M5Wavx90W6QKAD_W_jA
Mk-OFC7hHvo,Toyota Prius 2014 Test Drive,2014-03-27T16:11:07.000Z,"La madre di tutte le auto ibride ha compiuto 15 anni, ma tiene ancora il passo. Ecco la prova su strada di Quattroruote. ISCRIVITI AL CANALE UFFICIALE DI ...",Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
oT1JJf_rIC0,Porsche 918 Spyder 2014 Test Drive,2014-11-19T15:41:13.000Z,Spettacolare e unica: la Porsche 918 Spyder è una supercar plugin davvero eccezionale coi suoi tre motori: uno benzina e due elettrici. ISCRIVITI AL CANALE ...,Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
HYfXg2QJGGY,Cam per auto acquistata su Amazon,2018-07-27T07:08:39.000Z,"Wi-Fi, connessione con telefono per visualizzare i video, salvataggio video critici in automatico. Per acquistare la videocamera clicca qui: ...",Vino diVino,UC6hlzAGpq5yn6JM9IBOiqjw
l9UIOrHfMJo,LEGO TECHNIC 42048 Go-kart (ITA),2017-04-17T11:00:50.000Z,1977 - 2017 40° ANNIVERSARIO DELLA LINEA LEGO TECHNIC. Per festeggiare l'anniversario inizio a presentarvi anche i set di questa fantastica linea!,RedCupBRICKS,UCa3OBPZDqNxJaPe2FoT9DdQ
RheVUGtNe9A,Supporto universale per auto Grip Go | MEDIASHOPPING.IT,2017-11-23T10:58:47.000Z,"ADERISCE SENZA ADESIVI, TENUTA A PROVA DI BUCHE! Scoprilo qui: http://bit.ly/YT_GripGo • Grip Go: http://bit.ly/YT_GripGo • Iscriviti al canale: ...",MediaShopping.it,UCuvi50wMo5x-SOctLXmmRdg
kZ7eOCJjWiw,Slot supporto Magnetico per auto Mpow - Patox,2016-04-14T10:32:57.000Z,In vendita qui: http://amzn.to/2i41Q3b Questo supporto a calamita di Mpow è adatto ad ogni tipo di auto. E' arrivato in tempi brevissimi dall'ordine grazie al ...,Il mondo di VentValentine,UCcXSsV-09QOi7WKSlqUIAuA
k2qrhjH6DJY,Yi Mini Dash Cam - Test Video giorno/notte,2018-08-20T15:39:56.000Z,La nostra recensione qui: https://www.giardiniblog.it/yi-mini-dash-cam-recensione/ ▻ Link acquisto migliore offerta su Amazon: https://amzn.to/2P6em0I ...,GiardiniBlog,UCSugTOPbfBDTPkyOGrQW0RQ
DPmkOmaa-60,Ricevitore audio Bluetooth - Aukey BR C1 - Recensione,2018-09-13T10:00:07.000Z,Vuoi acquistare anche te questo ricevitore? Prova su Amazon: https://amzn.to/2MSHgjg Prova Amazon Prime Gratis per un mese* Spedizioni gratuite in 24 ore: ...,Giulio Nyo,UCk_KIruFZVb8Y8EW_pdWA8Q
Aagum6AcWFs,come localizzare un autovettura autoveicolo barca moto tir,2015-12-15T10:33:36.000Z,"https://www.spyproject.com/424-localizzatore-gps-lunga-durata.html come localizzare un autovettura autoveicolo barca moto tir da remoto, grazie al nostro ...",Spyproject AV NET,UCuXvujeyiC_ecm4vXs84ciw
y2HgJtyad4Y,Tecnica Auto: come funziona il motore Fiat Multiair,2011-12-27T20:40:09.000Z,http://www.gommeblog.it - http://www.tireandtyre.com - Tecnica Auto: come funziona il motore Fiat Multiair.,GommeBlog.it: Car & Performance,UCl5ijI4ZXN2ki7PeQajbFrA
T0-lh-4rhK0,TEST BF GOODRICH MAGGIORA,2018-06-29T09:48:52.000Z,Test del nuovo pneumatico BF Goodrich Mud Terrain T/A KM3.,fuoristradainvideo,UCwBDuU7whIDmeiZuFNS8mLQ
RnkD_C6Biq0,Citroën Berlingo: prova su strada | Auto Aziendali Magazine,2018-10-23T14:05:01.000Z,"Con nuovo Berlingo, Citroën prosegue nel percorso di riposizionamento del brand, un processo incardinato su design e comfort, valori storici della Marca che ...",Auto Aziendali Magazine,UCs9ANB8uaBdD0bYN7NatN_g
RtwL6-3VslA,"OPPO R15 Pro, ottimo medio gamma... ma a che PREZZO!",2018-09-17T12:00:07.000Z,"L'azienda cinese ha portato ufficialmente in Italia l'OPPO R15 Pro. Un prodotto non perfetto, ma che ci è piaciuto come medio gamma. Peccato che il prezzo sia ...",Spazio iTech,UCLQce8lmwJbNv2QHYhnxxeA
M3Td6FoS3qA,trattori Goldoni 30/50,2016-06-11T08:13:12.000Z,trattori Goldoni 30/50.,Trattori Usati,UCYcLgDToC0Iohjmie-mbwDw
nwpmfd887Q4,Il nuovo cambio  sequenziale,2008-06-10T09:40:31.000Z,Il nuovo cambio robotizzato a sei marce per un feeling sportivo in stile F1.,quellichebravo,UCp3R2c4XRQq5N6inocsI7yw
F1rDFpG9aD4,Lotus Elise S 2014 Test Drive,2014-03-07T15:24:17.000Z,"Quasi vent'anni di carriera per la Lotus Elise, ma la classica britannica è sempre attuale. Ecco la prova su strada di Quattroruote. ISCRIVITI AL CANALE ...",Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
u-dxi14xbJ4,Honda CB125R | Test Ride Completo,2018-04-15T08:00:02.000Z,"Prova completa (misto, statale, città) della nuova Honda CB125R. Music: By the Sword - Ethan Meixsell - No Copyright Songs.",vivalamoto,UC3DaB7rh_2YYvqUt2rCZKJQ
DBDC5pDbhAs,Porsche Boxster 2014 Test Drive,2014-03-27T16:59:14.000Z,"Capotta in tela, design inconfondibile, assetto ribassato: la Porsche Boxter corre nel solco della tradizione delle tedesce a motore centrale. Ecco la prova su ...",Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
R2p9uTZfl18,"Auto elettrica e pannelli fotovoltaici, un esempio di sinergia",2018-11-08T00:03:56.000Z,"Autoconsumo e mobilità elettrica potrebbero andare a braccetto con una casa efficiente, è quello su cui scommette Solarwatt insieme a BMW, vediamo come.",Canale Energia,UC5jXf3D-APBx9a-_6THNTKA
dyThS411-Pc,Tutti i palloni e i modellini che ho avuto+libro tutto ferrari,2018-08-15T17:33:01.000Z,,anto gamer,UCKR7bLDNO2sNp0NGvnGnauQ
JukW7wMVaq4,YouTester smart forfour | La prova di Donatus Maccarthy,2015-03-11T17:30:00.000Z,E' arrivato in finale grazie alla sua gestualità e alla spontaneità innata davanti alla telecamera. In questo video gli abbiamo dato carta bianca: ecco come ha ...,Motor1 Italia,UC3u7URxSqN70zuJ5Yb_ryPg
kabfBfsp5L0,Test Drive Jeep Grand Cherokee 2014: un vero fuoristrada vestito da SUV,2013-06-22T05:58:12.000Z,Campello Motors ha realizzato una prova su strada e fuori strada della nuova Jeep Grand Cherokee. Il suv più premiato di sempre merita anche questa volta ...,CampelloMotorsSpA,UC7cwUrxQcrXcjrOhDZeFehA
fF7cqUeCJhc,Chicco Trio Love,2014-09-16T09:26:55.000Z,"Il sistema modulare Chicco: il Trio Love Chicco! Completo di navetta, passeggino e seggiolino auto. Scopri tutte le colorazioni qui: http://goo.gl/yFOVBe.",BabyChicStore,UCoW4Zkrj1FynaS3hM3Ls-nQ
2aZpXoWJb00,"Toyota Supra prime immagini, Volvo XC40 Auto dell'Anno 2018 in Europa e in Giappone - RED300 n°14",2018-12-17T15:24:02.000Z,"Nuovo RED300 con tutte le novità del settore auto e moto, e intanto Volvo XC40 è l'auto dell'anno 2018 non solo in Europa, ma anche in Giappone. Sul piatto ...",RED Live,UCDK9ZKXTQzjap69xcDZYywg
irzbwQiA2V8,EVO DRIVE - Noleggio Autovetture Multiadattate per Disabili.wmv,2012-01-28T11:06:34.000Z,"Noleggio autovetture multiadattate per guida disabili con i seguenti dispositivi a bordo: Acceleratore a cerchiello sotto il volante, Freno di servizio a lungo ...",Evo Drive - Allestimenti Speciali,UC18LMxQpLphUD6TNtAkWVRA
M1ffV9XKk7c,Backstage - Gamma City Car Opel - Auto ufficiali di X Factor 2018,2018-12-03T16:06:07.000Z,"Le nostre City Car accendono la musica in città! Scopri il backstage con Adam, Corsa e Karl Rocks le auto ufficiali di XF12! E la Adam special edition!",Opel Italia,UCT0pMUSF2099hM8MR1774tg
agJEeRdC2_8,Kia Rio 1.4 CRDi 90 cv Cool 2017 test drive,2017-03-25T17:54:06.000Z,"Kia Rio 2017 1.4 CRDi 90 cv Cool 2017 Test Drive. Prova su strada in italiano della piccola compatta della casa coreana, in versione diesel da 90 cv.",Automobilissimo,UCFQ8nzayc0U22WQJsSpyPIg
Bdf8PBcb8rc,Maserati Levante 3.0 V6 Exclusive Premiere,2016-03-08T11:30:00.000Z,"La Maserati Levante è stata appena presentata a Ginevra, e noi l'abbiamo già provata a Balocco! Una vera SUV dall'anima sportiva: sotto il cofano c'è il ...",Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
ouWhXWYtCzY,1 Compressore - 1000 utilizzi,2014-07-25T10:18:32.000Z,Scopri come utilizzare un compressore nella vita di tutti i giorni! Ti aspettiamo in negozio per provarlo insieme!,Bricocenter,UCiOrEH3LxX8gGY1Ts8xi9sQ
VMShvumhz-c,Opel Mokka 2014 Test Drive,2014-03-27T15:18:35.000Z,"Opel Mokka porta con se l'eredità di Insignia, Zafira, Astra e di tutte le sue sorelle, ma è un'auto innovativa. Ecco la prova su strada di Quattroruote. ISCRIVITI AL ...",Quattroruote,UCQHfCaKLtI3LLCWec7s6p_A
QUa_t73uYzY,recensione speedtest x apple ipad iphone ipod..misura la velocita della tua connessione,2011-07-24T11:24:49.000Z,applicazione per misurare la velocita di connessione degli idevice.,riccardo antognetti,UCQks5aQMXmi_8bE3SDByJog
JpFIIEpOOnI,"Nuova Audi A4 (2015) | La berlina ""perfetta"" dentro",2015-10-08T19:39:30.000Z,"Eppur è nuova. Anzi è tutta nuova quest'Audi A4. Il suo design conservatore, tradisce un'evoluzione profonda che riposiziona la quarta generazione della media ...",Motor1 Italia,UC3u7URxSqN70zuJ5Yb_ryPg
nU_CK4XmQPM,"Led automotive, H7 h4 h1 in autovettura! Partecipa e vinci lampada LED per faro",2018-01-03T12:16:42.000Z,Per partecipare e vincere (lampada + alimentatore per auto/moto 12v). Devi commentare il video una sola volta con il testo richiesto - Saranno esclusi tutti quelli ...,GFElettronica,UCKSLEwvhzeJDbmBRVAkIRKA
JvOZSbL5fmk,Test Drive Honda CB500X,2018-03-11T15:30:01.000Z,"Ciao a tutti ragazzi, io sono Strange Biker!!! Oggi testiamo il CB500X della Honda sul lungolago di Como per capire come va e come si comporta! Fatemi sapere ...",Strange Biker,UChruylNpbXs5K823j_etKlg
h-GN-LlUoC4,Auto Detailing – I prodotti MA-FRA e la Austin Healey,2015-06-03T06:58:09.000Z,"Fare prodotti per Auto Detailing è una grande passione per MA-FRA. I prodotti MA-FRA per l'Auto Detailing sono sicuri e performanti, come potrete vedere nel ...",Mafra,UCoak4QxA6xZ9JfPqgBLTRmQ
-fdnS66obx4,Supporto auto per cellulare - Clausia.it,2011-06-23T12:32:57.000Z,,ClausiaStore,UC7N4JtVOteqdqtiSeiW6ltg
W9ZN5QDup5c,Peugeot 308 SW 1.6 e-HDI EAT6 Allure - Prova su Strada -,2015-11-03T11:55:59.000Z,La Peugeot 308 è un'auto tutta nuova rispetto alla passata generazione e guidandola scoprirete un'auto piacevole da guidare. Una valida rivale della ...,DriveAuto,UC0Zq8WVlaME0tbYxYsI4ZnA
Qb99qEgW79Q,Microspia GSM per sorveglianza audio in Autovetture e Immobili,2015-10-28T16:16:09.000Z,Questa piccola Microspia GSM super professionale è particolarmente idonea per essere utilizzata in Auto e ci consente di ascoltare delle conversazioni a ...,Microspie - Francesco Polimeni,UC7GuM3KDT5B5YkbZrMXD1PQ
PFw9ebQp7h8,Honda Vision 110 2017 Test,2017-07-03T09:39:17.000Z,"L'estetica dello scooter Honda Vision 110 2017 è stata rinfrescata. Gli updates maggiori sono stati riservati al comfort di bordo, con un occhio di riguardo per il ...",Moto.it,UCmIIBhzBfzoAt51zqdun_6g
X3tlrmKzdGk,Saldatura Pannello Auto tappezzeria,2018-05-23T12:21:10.000Z,,TAPPEZZERIA CASA FACENDO,UCmAxoJ3rdA3d4g2vBUKdjTw
TiDsqrr7LN8,Norauto - Cric N401 2T,2015-12-03T17:14:58.000Z,"Caratteristiche del Cric N401 2T, in vendita presso tutti i Centri Norauto: - Cric Carrello - Capacità di sollevamento: 2T max - H min. 89 mm. - H max. 355 mm.",Norauto Italia,UCwSaBoe_3IPxoZruJSs4j3g
XJ249zoo_Qc,Maserati GranTurismo MC Stradale prova su pista,2010-12-09T14:52:49.000Z,Recensione auto: http://www.michaelvittori.it/maserati-granturismo-mc-stradale-motor-show-2010-bologna/ Seguimi su Facebook: ...,Michael Vittori,UC7wBiWzYcV-2gpKAv8pBN3Q
