youID,title,pub_date,video_description,channel_name,channelID
CzsmVwEvjlQ,ASUS ZenPad S 8.0 Z580CA Android Tablet Review - HotHardware,2015-08-17T19:36:21.000Z,"Full review here: http://bit.ly/1Eyi1aL - Buy it here: http://amzn.to/1MbBOyR - Front and center on the new ZenPad S 8.0 Z580CA is a crisp, 7.9-inch QXGA ...",HotHardware,UCCHGYoGcV0nApI4Pi4gGheQ
5m0JSxJ5tZo,TABLET Unboxing & Review: HUION H640P - A Great Tablet for Beginners! - MissKerrieJ -,2017-10-25T20:59:15.000Z,Check out the Huion H640P Here: http://amzn.to/2BqicOy MORE LINKS BELOW! Thanks to Huion for sending me this tablet! The H640P Retails for $50.00 and ...,MissKerrieJ,UCeJ7ZK-0bVSvS7Yks0D6hQw
8zJVOPoWVGA,Lenovo Tab4 8 Plus | Best $250 Android 7.1 Tablet? | Initial Review,2017-12-08T08:49:32.000Z,Our First Kommando Approved Tablet is here! Lenovo Xiaoxin TB: http://bit.ly/2oOjdI6 | $225 | Flash Sale! Lenovo - Tab 3 : http://bit.ly/2Af5Iru | $192 | Flash Sale!,Life Kommando,UC_22kU1PdQ-7bwgZetFbYOg
4jqyFzCTgKA,"REVIEW: iRULU eXpro X1S 10.1"" Quad-Core Android 5.1 Tablet!",2016-07-02T04:23:23.000Z,"The iRULU eXpro X1s is an affordable 10"" Android tablet (8GB rom) which includes a handy keyboard case as part of the package. Find out more details about ...",OSReviews,UCpt9QXFMmuldLVn95BWLDbw
HcSaHP7R4Jo,"VOYO i8 MAX Android 7 Tablet Review - 10.1"" - IPS FHD - 4GB+64GB",2018-04-17T06:09:47.000Z,"VOYO i8 MAX Android 7 Tablet Review - 10.1"" - IPS FHD - 4GB+64GB ✅ Buy from Banggood: https://goo.gl/8NSkUF ($20 OFF Coupon: bdc1d4) --- ✅ Banggood ...",Chigz Tech Reviews,UC-v54XQalOcx5yco3aTixrg
SippNE4CoSA,Lenovo Tab7 Essential Review: Is This 79$ Tablet Too Slow?,2018-04-24T12:33:03.000Z,Lenovo Tab7 Essential at Amazon: http://geni.us/tab7essential Written Review: https://mynexttablet.com/lenovo-tab7-essential-review/ The Lenovo Tab7 ...,My Next Tablet,UCEXWYtpwPTXYThCOKLNquWw
fuXZPnN3zas,reMarkable Tablet Review: True to its Name,2017-09-15T14:41:43.000Z,"The reMarkable is the tablet that you can write and draw on, but replicates the feeling of using pen and paper. Its major drawback, though, is its $599 price.",Tom’s Guide,UCik8xvfR6s8GQ74QNEGNzwg
oaAiI-3vHBo,UNBOXING A $30 DRAWING TABLET + HUION H420 Review! | ModestBox,2017-04-29T00:12:52.000Z,Looking for the link? ( ͡° ͜ʖ ͡°) LINKS DOWN HERE! H420: http://amzn.to/2oGAbtS INSTAGRAM @modestb0x https://www.instagram.com/modestb0x/ ...,Modest Box,UCf0xxK1cmMOFdkcJCn6R-9Q
jKnN3fiOCeo,Lenovo ThinkPad Tablet 2 review,2013-02-10T17:43:41.000Z,tabtech presents a video review of the Lenovo ThinkPad Tablet 2 with Windows 8 Pro and an integrated digitizer. Is the ThinkPad Table 2 worth $800 and is it ...,GIGA TECH,UCV3xn6c5rSZS0iRPrNGYHnA
SuEBQO8PqW8,Chuwi Hi13 2-in-1 Tablet Review,2017-04-26T08:14:45.000Z,"Read the review at http://www.makeuseof.com/tag/chuwi-hi13-review/ Chuwi is taking aim at Microsoft with their latest tablet hybrid, the Hi13. Despite a massive ...",MakeUseOf,UCfXdejDvNviqilmJ9DvGuow
JU1avfdrfd8,Onda OBook 20 Plus Review (10.1 inch Dual Boot Tablet and Onda Keyboard),2017-01-13T16:06:49.000Z,"BUY IT FROM GEARBEST: https://goo.gl/AeE99t Tablet-news.com reviews the Onda OBook 20 Plus tablet, a 10.1 incher with a $157 price tag and a dual boot ...",Tablet-News.com,UCXqPyHvJQIXL5RSMT1DPTew
h_hYbmEBupw,"Sylvania 7"" Mini Tablet Review",2010-11-18T07:48:01.000Z,Visit http://www.mytabletlife.com/2010/11/18/review-sylvania-7-mini-tablet/ to comment on this video.,MyTabletLife,UCQIudEcNrozELNIlbLa84Hw
xinhYdpqARE,"Leapfrog Epic Review : 7"" Android Tablet for Kids",2015-09-27T00:04:53.000Z,"We have several of the Leapfrog Tablets and hands down this is our favorite one. I was very impressed with the Leapfrog Platinum this year, but completely ...",As They Grow Up,UChCgdF4cmsIR2n6XQoQNo7g
eMfLz-zM1I0,Archos 101 Android Tablet Review: iPad Alternative?,2014-07-25T15:39:58.000Z,"Stacked with features and priced competitively, the Archos 101 is a massive improvement over the company's older Android Tablets. Specs include a 10"" display ...",OSReviews,UCpt9QXFMmuldLVn95BWLDbw
xzoHksGjfW8,Jumper EZPad 6 Plus | Celeron N3450 | Windows Tablet Review,2018-03-09T16:51:36.000Z,Jumper EZPad 6 Plus: http://bit.ly/2twPpob | $306 | Coupon: TAB200-15 Chuwi Surbook Mini: http://bit.ly/2FmUyEQ It's a decent tablet if you just plan to view ...,Life Kommando,UC_22kU1PdQ-7bwgZetFbYOg
3UrbEXea6Ow,HP Elite X2 1012 G1 Hybrid Tablet Review,2016-04-20T16:00:01.000Z,"Looking for a new laptop that can double as a big, powerful tablet, has a kickstand for easy positioning and the keyboard works well? Then you'll want to check ...",Dave Taylor,UCa6UyXhegwV4js_tmhCJrcQ
GJ6NtDlMMlQ,Lenovo ThinkPad 10 Tablet PC review,2016-06-01T12:29:50.000Z,There was a time when I used an iPad and shunned my chunky slow Windows laptop but the Windows ecosystem has come a long way and now we have small ...,Ian Dixon,UCX1WOwsf0kZ-ROY3ySUPgPg
wxwgBAiheqQ,FNF iFive Mini 4S Review - The Best Cheap Android Tablet?,2017-10-02T12:38:32.000Z,"China-Tablets: Lots of Deals in November: https://goo.gl/rkJz86 FNF iFive Mini 4S at GearBest: https://goo.gl/U8W6Sc As you can see in my review, the FNF iFive ...",My Next Tablet,UCEXWYtpwPTXYThCOKLNquWw
8CENyI-PjMM,Linx 1010B Review. A great little budget two in one Windows tablet,2016-07-29T16:04:57.000Z,"I have reviewed some really good Windows devices like the Dell XPS 15, Surface Pro 4 and Lenovo X1 but these are premium devices and there are actually ...",Ian Dixon,UCX1WOwsf0kZ-ROY3ySUPgPg
WSBJgtZAVTY,"Coby Kyros 7"" Android Tablet Review [MID7022]",2011-12-13T13:15:05.000Z,"BUY THIS TABLET HERE: http://amzn.to/12QkgW5 ***SUBSCRIBE TODAY*** This is a review of the Coby Kyros 7"" Android Tablet (MID 7022). This tablet has a ...",Classic L337,UCNj6R5WodojUrsCHw0tFA2A
o6Wr7NbwTrM,"REVIEW: Onda V80 Plus - FHD 8"" Android Tablet!",2017-09-15T07:59:11.000Z,"Onda V80 Plus - 8.0"" Android 5.1 Tablet PC - Intel X5 Find it on GearBest: https://goo.gl/WBs7au Other Onda Tablets: https://goo.gl/ciZQHU ◈September ...",OSReviews,UCpt9QXFMmuldLVn95BWLDbw
t_knHOf1MVg,Sony Xperia Tablet Z Review,2013-05-28T00:03:03.000Z,"Lisa Gade reviews the Sony Xperia Tablet Z Android Tablet. This is an incredibly thin and light 10.1"" Android 4.1.2 Jelly Bean tablet that's water and dust proof.",MobileTechReview,UCW6J17hZ_Vgr6cQgd_kHt5A
vWS85tHfmFk,"LCD Writing Tablet review - Future Slate chalk (Rs. 1,100)",2017-04-14T16:00:11.000Z,"The LCD writing tablet is a very good option for students, for taking notes, memos etc. Here is the LCD Writing Tablet/ Pad review that will give you an idea what ...",Gogi Tech,UCix7HIJ74fUDlHDkAAcyRPA
hvvTBiiOsXo,Huawei MediaPad M5 Android Tablet Review,2018-06-04T13:00:26.000Z,Products in this video: https://amzn.to/2JEoDlx The Huawei MediaPad M5 is part of the company's latest line of tablets. The 8.4-inch tablet has a 2560x1600 ...,Jeremy Hill,UCxYZiyn2h36n9N8ett6viXA
HnZMavEgW70,Can Rivotril be used for sleep? Rivotril Tablet - Review,2018-04-22T18:55:54.000Z,Can Rivotril be used for sleep? Rivotril Tablet - Review Rivotril 0.5mg Tableticon Abbott Composition for Rivotril 0.5mg Tablet Clonazepam (0.5mg) ...,Online Medicine Review,UC3e4ptGDBPbaGojiai33R6A
ZmNHkrZYSso,"Samsung Galaxy Tab A 10.1 (2016) Review | the best 10"" budget tablet",2017-03-02T22:30:01.000Z,Review: Samsung Galaxy Tab A 10.1 (2016) https://www.cyberport.de/ Tab A 10.1 2016: https://goo.gl/q50ICb Timecodes 00:59 Design 02:12 Display 03:22 ...,The Nitpicker,UCMpZ_fKWmTeZEOLy9PFfFxg
pxdQ503Db-Q,Newstyle Shockproof Case for Amazon Fire Tablet Review,2016-05-25T19:20:36.000Z,https://www.amazon.com/NEWSTYLE-Shockproof-Protection-Children-Released/dp/B00ORNLFKK/ref=as_sl_pc_tf_til?tag=tech00b0-20&linkCode=w00&linkId ...,techgooch,UCZK_PmP2t1-HyFe7oCkfaYw
jTDW_bj3hj4,XP-Pen Deco01 Digital Graphics Drawing Pen Tablet full review in depth,2018-07-27T06:30:30.000Z,XP-Pen Deco01 Digital Graphics Drawing Pen Tablet BUY - https://amzn.to/2AoVqnQ After complete the training you will get the certificate. Enrollments Process ...,TECHNO AWARENESS,UCXBHB2v2EizKrqOu5YmR8uQ
ksoJIGnhnwo,"unienzyme tablet : a medicine for indigestion, gas, constipation and hangover full review in hindi",2017-07-25T16:56:57.000Z,"unienzyme tablet review hindi / फ़ायदे और इस्तेमाल / benefits, side effects, ingredients, price and how to use full review in hindi, for digestion, gas and ...",info hub,UCt9VPSRk1ScuJSlCgnMDiIw
45YG_HVSD7s,Wacom Intuos Pro or Wacom Intuos Draw || A Tablet Review,2018-06-07T20:40:12.000Z,GET YOUR 2 MONTH FREE TRIAL WITH SKILLSHARE: http://skl.sh/ordinarysim2 - comparing the wacom intuos pro and the wacom intuos draw tablets! going ...,ordinary sim,UCIPEe1h6ujHVlCAyGWta8jw
YhOYrz5DglM,सिर्फ 1 गोली और 20 मिनट तक नही निकलेगा । Powerman Tablet Multivitamin Review,2018-10-14T14:29:16.000Z,multivitamin #bestmultivitaminsupplement #vitamintablet #Myhealthyindia Also Follow us on :- YouTube:- http://youtube.com/c/Myhealthyindia Facebook Page ...,My Healthy India,UC7DOXJLxVCONblEpgmijzGA
MAaUpApv61w,"ASUS Transformer Book T100 Windows 8.1, Intel Bay Trail Tablet Review",2013-10-21T20:49:43.000Z,Subscribe! https://www.youtube.com/subscription_center?add_user=hothardwarevids ...,HotHardware,UCCHGYoGcV0nApI4Pi4gGheQ
_HIuE0JGv5o,"Linx 7 inch Windows tablet review, how good is a £79 Windows tablet?",2014-11-07T16:30:37.000Z,This year we have seen prices of Windows tablets drop and drop as Microsoft push lower spec devices and lower licence costs so OEMs can make tablets that ...,Ian Dixon,UCX1WOwsf0kZ-ROY3ySUPgPg
q6zXt2AuB8M,"Google Pixel C (Nougat) Review | best Android tablet, but...",2016-09-11T14:05:28.000Z,This is a very late look at the Google Pixel C running Nougat to see what it is and what it isn't Timecodes 00:47 Design 03:20 Display 04:16 Sound 05:26 ...,The Nitpicker,UCMpZ_fKWmTeZEOLy9PFfFxg
I4cQ02Mt4qI,Y-Pad Children's Tablet Hands On Review,2012-10-21T22:58:33.000Z,Y-Pad English computer hands on. I show here all of the features on the Y-Pad as well as the learning ability. The Y-Pad children's tablet is a great learning tool ...,Android Advice & Tutorials,UCIMLcrdNMKFW_wB0fQIMURA
bV2aFDqOfn4,Oenbopo 360° Rotatable Aluminum Alloy Desktop Holder Tablet Stand review,2017-07-08T03:58:54.000Z,As an Amazon Associate I earn from qualifying purchases. Get it on Amazon here... http://geni.us/kkMz oenbopo Oenbopo iPad Pro Tablet Holder Stand 360° ...,Peter von Panda,UCS-ix9RRO7OJdspbgaGOFiA
U5HRyxhAU5M,Huion H610 Graphics Tablet Review,2013-12-21T21:23:17.000Z,Welcome to Tested By Pixel Movers... This is our channel dedicated to testing gadgets and gizmos aimed at the creative user. Today we've tested the Huion ...,Oliver Scott,UCp-dhX1jjjwW8j3hwamNiIQ
T3yBposRKCo,"REVIEW: RCA Viking Pro 10"" 2-In-1 Quad-Core Tablet",2016-01-17T04:08:04.000Z,"The inexpensive and lightweight RCA Viking Pro 10 features a nifty detachable aluminum keyboard with touchpad. Otherwise, it's a solid Android 5.0 Android ...",OSReviews,UCpt9QXFMmuldLVn95BWLDbw
2o5Pfnw3MbM,Buscogast 10 mg Tablet Review,2018-12-27T04:56:28.000Z,Buscogast 10 mg Tablet Review Buscogast 10 mg Tablet is used to relieve cramps associated with the stomach and intestines (gastrointestinal tract) and the ...,Online Medicine Review,UC3e4ptGDBPbaGojiai33R6A
WQbZP1Qkxyg,Dell Venue 8 Pro Windows tablet review,2013-12-24T17:40:21.000Z,http://liliputing.com/2013/12/dell-venue-8-pro-windows-tablet-review.html ...,Liliputing,UCQlC9iwSZ2a0-96RLleG_xg
TVvFa5FxG5E,Amazon Fire 7 Tablet Review: The Best Budget Tablet of 2017/2018?,2016-08-01T07:09:01.000Z,"Amazon Fire 7 Tablet - This is a great little device for the price, it may have a few flaws but at just $50/£50 it has to be one of the best budget tablets on the ...",James Talks Tech,UCGjqk8uzcVOU_l0yxf1ZW9g
utg1A0AKX-Q,Alldaymall 7 inch Kids Tablet Review,2016-05-18T05:45:43.000Z,"http://amzn.to/2b64vD9 Google Android 4.4 (KitKat) 7'' Multi-touch screen 1024x600 HD Quad Core 4x1.2GH; Quad core GPU 8 GB storage, 1GB RAM 2.0MP ...",Windgoo,UCmPvqdPaidXM0NqQh_KuFBw
paACrphXgKI,Genius G-Pen F610 Graphic Tablet Review,2011-11-03T19:32:54.000Z,This is my full review of the Genius G-Pen F610 Graphic Tablet for the Mac and PC. This retails for around $70 on most websites now and overall is a really fun ...,Cameron Reviews,UCv4H9s6-YlwYyZsUYsLdI7Q
DqW67EMoSVs,Huion GT-191 Tablet Review + Speedpaint!,2017-11-22T22:00:00.000Z,Hiya everyone! I got sponsored by the lovely people at Huion to review their tablets! I was super excited to take this opportunity so thank you! And big thank you ...,Skaroy,UCkRu16aZb_t7hjIxL5eXmFQ
oyjoOo4aleY,Sony Tablet P Review: Pocketnow Throwback,2015-07-24T00:08:25.000Z,"Once upon a time, tablets were clamshells. ... Yeah, 2012 was a weird year. Join us for the latest Pocketnow Throwback review, featuring the bizarre Sony Tablet ...",Pocketnow,UCO_vmeInQm5Z6dEZ6R5Kk0A
ymxn2ce1VKU,Microsoft Surface Tablet Review,2012-11-02T00:09:00.000Z,2012 Microsoft Surface RT Tablet & Touch Cover Review! My hands on review of the 2012 Microsoft Surface RT tablet and Touch Cover. The Surface is running ...,Austin Evans,UCXGgrKt94gR6lmN4aN3mYTg
tdZpU9Mtv9A,"Fluconazole Tablet Review, Uses, Price, Benefits and Dosage in Hindi",2018-03-24T08:01:41.000Z,"Fluconazole Tablet Review, Uses, Price, Benefits and Dosage in Hindi Fluconazole tablets are easily available from pharmaceuticals and online pharmacy, this ...",Review Remedy,UCYJh_cxtkhiq-keO7N2UZyg
XEN0Hl3iVWw,HP Stream 7 Signature Tablet Review,2014-12-12T22:42:31.000Z,http://www.frugalbrothers.com This is my review of the $99.00 HP Stream Windows Tablet. Social: Twitter https://twitter.com/FrugalTech Facebook ...,FrugalTech,UCjPpkpNsXVMylBOSeUxasfA
01HEabYXK-w,Brufen 400 MG Tablet full review in hindi,2018-02-12T03:45:18.000Z,"Uses of Brufen Tablet Brufen 400mg Tablet is used in fever, headache, arthralgia, muscle pain, dental pain, post operative pain, pain during menstruation, ...",Online Medicine Review,UC3e4ptGDBPbaGojiai33R6A
nCml0D-alWk,Sony Xperia Z2 Tablet Review,2014-05-03T22:34:02.000Z,Josh reviews the Sony Xperia Z2 Tablet. Could this be one of the best android tablets of 2014? Watch on to see what Josh thinks. Buy it from Amazon: ...,Android Authority,UCgyqtNWZmIxTx3b6OxTSALw
4TUc0BZW80g,Lenovo ThinkPad 10 Tablet Review,2014-06-17T00:31:58.000Z,"Lisa Gade reviews the Lenovo ThinkPad 10 tablet. This is a 1.3 lb., 10.1"" Windows 8.1 tablet with a 1920 x 1200 IPS display and the Intel Atom Z3795 1.6GHz ...",MobileTechReview,UCW6J17hZ_Vgr6cQgd_kHt5A
eXh-GTl1Q5g,NVIDIA SHIELD Tablet Review,2015-01-01T02:53:03.000Z,A look at the best Android Tablet of 2014. Nvidia Shield Tablet: http://amzn.to/1AxKsUQ Nvidia Shield Controller:http://amzn.to/1wJgQVa Nvidia Shield Tablet ...,Armando Ferreira,UCXzySgo3V9KysSfELFLMAeA
t2Gybi35B14,Acer Switch Alpha 12 2-in-1 Windows tablet review,2016-07-04T19:43:13.000Z,http://liliputing.com/2016/07/acer-switch-alpha-12-2-1-windows-tablet-review.html.,Liliputing,UCQlC9iwSZ2a0-96RLleG_xg
OakBCSbK1mI,Lenovo Yoga Tablet 10 Review,2013-11-19T12:25:48.000Z,"For more details, check out our web site: http://www.phonearena.com/reviews/Lenovo-Yoga-Tablet-10-Review_id3489 You can say that Lenovo loves poking its ...",PhoneArena,UCwPRdjbrlqTjWOl7ig9JLHg
C8hMPmiidks,Terbina force Tablet Review in Hindi,2017-09-30T12:35:50.000Z,"Hello and welcome everyone, as promised i have come with a terbinaforce tablet review in hindi, Please appreciate my efforts by like subscribing and sharing.",Review Remedy,UCYJh_cxtkhiq-keO7N2UZyg
CR_p30KNC6k,Boogie Board LCD Writing Tablet Review and Showcasing,2011-09-24T23:06:45.000Z,BUY THE TABLET HERE - http://amzn.to/1AgRuM2 BUY THE TABLET SLEEVE HERE - http://amzn.to/1zeI1ty This is my full review of the Boogie Board which is ...,Cameron Reviews,UCv4H9s6-YlwYyZsUYsLdI7Q
l4zzsFGZQ3k,Lenovo Yoga Tablet 10 Review - 10 inch Android Tablet,2013-12-05T07:39:05.000Z,This is video: Lenovo Yoga Tablet 10 Review - 10 inch Android Tablet. Amazon.com link to the Lenovo Yoga Tablet 10 Multimode 10-inch Tablet: ...,ReviewLamp,UC_acrluhgPmor082TT3lhDA
ZXOxWjOPWh8,Sony Xperia Z2 Tablet Review,2014-03-31T13:42:25.000Z,"For more details, check out our web site: http://www.phonearena.com/reviews/Sony-Xperia-Z2-Tablet-Review_id3629 After releasing the thinnest, lightest 10"" ...",PhoneArena,UCwPRdjbrlqTjWOl7ig9JLHg
9Y2Mi_c8nYI,Vodafone Smart Tab N8 Review - 10 Inch Budget Tablet,2017-09-05T18:12:17.000Z,The Vodafone Smart Tab N8 is the company's latest attempt at creating a budget Android tablet. Does it succeed at being a viable budget offering? Previous ...,Eric Carter,UCUdsXi5eEwPOlMdiQev7YDQ
_uHWGWu42pQ,App Review: Tablet Pro for Surface and Touchscreen PC's,2016-02-18T04:21:52.000Z,"Supercharge your Surface or Windows Tablet! Virtual Screen Trackpad, Gestures, Artist Pad, Gamepad, and more! In this video I review the many capabilities of ...",Sean Ong,UCqD1vWlpai9SUvfNfzVvUqA
DJMTJnoVNvI,Wikipad Gaming Tablet Review!,2013-07-19T17:00:25.000Z,"Wikipad sent me one of their Wikipad's to play around with so I thought i'd show you! It's pretty sweet! Let me know if I should do more reviews, they're pretty fun ...",Trippy,UC9YjsMQl5x6CYz8Ddv6vszA
ESRrDQQ9Dvo,Samsung Galaxy Tab E Android Tablet Review,2016-10-08T17:30:00.000Z,"There's a lot to like about this Samsung Galaxy Tab E Android tablet, including its bright, vivid screen, slim form factor and quick charging, but the best thing ...",Dave Taylor,UCa6UyXhegwV4js_tmhCJrcQ
rJQmvLgpQbA,I'm Giving You This Tablet! (Huion KAMVAS GT-191 Drawing Tablet Review),2018-02-08T22:30:00.000Z,GIVEAWAY :) I give an honest review of the Huion Kamvas GT-191 Monitor Tablet! This giveaway if exclusively for Amino TOONIES so join my Toonie Amino ...,TonyvToons,UCG-O5k7KKNPABULS20_MAMA
GSfu1Cz1voA,Samsung Galaxy Tab S3 Review: Best Android Tablet But Nothing More!,2017-04-22T14:00:00.000Z,My review of the Samsung Galaxy Tab S3. Is this the best Android Tablet? I compare it to the iPad Pro and whether you can replace your laptop with it. Watch for ...,Matthew Moniz,UCVlMUh4WsDQvOxCJJXmWwdw
6AxEn16ZZus,Sony Vaio Tap 11 Tablet - Quick Review,2014-02-10T21:59:53.000Z,Here is a quick look at the Sony Vaio Tap 11 Tablet! Thanks to Intel for letting me take a look at this new tablet. For more details go to: ...,GadgetVideoReviews,UC-9XtIrolOgO41y-TcHAyHA
QtCQ0_KNgI8,HUION H430P Tablet Review | Made for osu!,2018-03-20T19:33:20.000Z,"So Huion let me try out their new h430p tablet. I like it. Links down below! ------------------------------------------------------ Buy the Tablet here, and US viewers can use ...",Narrator,UCOa0GRHJgCuUIy1Cuo1X08w
XkRCioF-9J8,AWESOME UNBOXING ( HUION GT-185 Graphic interactive DRAWING TABLET) Review + Unboxing + SPEEDPAINT,2016-08-17T07:16:36.000Z,PLEASE READ DESCRIPTION FOR MORE INFO!!!----------- Also yeah this is a sponsorship to Huion but please don't think I'm giving it a good review simply ...,WalkingMelonsAAA,UCezmDRgwer2v7XnN8x5p_2w
V6TS9UDYdi8,Samsung Galaxy Tab E Review - Cheap Tablet,2017-11-27T06:33:21.000Z,,HiTechKing,UCq4E6gBbEJ8sapVYyFaRcgg
lKUmXWdFZgQ,Best Tablet - Sony Xperia Z4 Tablet (Review),2016-01-10T12:02:50.000Z,My first review! This is on the Sony Xperia z4 Tablet. Its what I claim to be the best media consumption tablet yet. Apart from the higher end tablets like iPad Pro ...,Jeremy Maclou,UCnoZvM5wZU7fFL6xjHRtDBA
KvNhx68YJeI,$280 DIY Budget Gaming & Coding Tablet! - Kano Computer Kit Touch Review,2018-09-14T22:55:23.000Z,"Checkout the Kano Computer Kit Touch Here: https://getkano.co/2NvWOwY Learn to code, paint with your fingers, hack Minecraft, make art, with simple blocks ...",ScatterVolt,UCl6ulw6cn3npwxkg_56Ee_w
SUbzBNExtdk,Samsung Galaxy Tab S2 Tablet Review with Pros & Cons,2015-10-21T13:27:21.000Z,"Samsung Galaxy Tab S2 9.7"" tablet review Galaxy Tab S2 is the new premium android tablet by Samsung now sporting a 4:3 aspect ratio and is surprisingly ...",Geekyranjit,UCO2WJZKQoDW4Te6NHx4KfTg
-nqjIWh7Z2M,Atarax 25 MG Tablet Review,2018-12-25T04:07:16.000Z,Atarax 25 MG Tablet Review 25 MG Tablet is used to reduce the inflammation in allergic conditions and used to reduce the anxiety by inducing sleep.,Online Medicine Review,UC3e4ptGDBPbaGojiai33R6A
QuUXGkCmr7Q,"Doogee Y6 MAX REVIEW - is this a Phone or a Tablet?! 6.5"" Screen!",2017-02-01T00:31:38.000Z,The review of the Doogee Y6 MAX Smartphone. Gearbest 3rd Anniversary Phone Promotion: http://bit.ly/2m4hjQk Find this at Gearbest: http://bit.ly/2ke2oCY ...,Redskull,UCf_67twWOb9eYH-HX562r6A
X0rxTXzZHpU,Teclast 98 Octa core 4G Android 6.0 Tablet Unboxing & Review,2017-05-15T08:34:59.000Z,"A cheap 4G Dual SIM Android 6.0 tablet, the Teclast 98 Octacore. Unboxing and review. I got it from here: ...",TechTablets.com,UCrI6_31b1OHRE62BHTMYN0Q
dXUZUsHSC1M,Xperia Z4 Tablet Review - I LOVE this tablet!,2015-06-26T00:00:01.000Z,How does the Xperia Z4 Tablet stack up? Let's just say that Sony's new device is the one to beat. Read more about the Xperia Z4 Tablet: http://bit.ly/1SODPqR ...,TechnoBuffalo,UCR0AnNR7sViH3TWMJl5jyxw
i2Bdl7SuUu4,Archos 101 Android Internet Tablet Review by The Digital Digest,2010-11-30T10:28:43.000Z,Follow up review: http://www.youtube.com/watch?v=Kss5qz5UlBQ 8gb: ...,TheDigitalDigest,UC0EBzWEDwgRZB7pt14UpE0w
1Z1pyzPuFyU,Rp.2Jutaan.!! Tablet BARU TERBAIK untuk Main PUBG.!!,2018-12-25T13:00:49.000Z,TABLET ANDROID MI PAD 4 TERBAIK UNTUK GAMING TABLET TERBAIK UNTUK GAMING Link Beli : Support COD Gaes.. Langsung Cek ...,AD REVIEW,UCtV-QTXQzVyEdo-ZJXjk34A
6N8lvA-yrQw,Amazon's New $50 Fire 7 Tablet Review - Complete Tablet for only Fifty Dollars?,2015-10-03T03:10:51.000Z,Buy it on Amazon - http://lon.tv/fire7 (affiliate link) - Amazon has an excellent new tablet that checks all the functionality boxes yet costs only $50. Subscribers - I ...,Lon.TV,UCymYq4Piq0BrhnM18aQzTlg
WQXYfQX9xIw,"Lenovo Yoga Tablet Review With Benchmarks, Gaming & Features: Top 3 Reasons To Buy & Not Buy",2014-01-06T17:53:24.000Z,This is a video review of Lenovo Yoga Tablet with top 3 reasons to buy and top 3 reasons to not buy Lenovo Yoga Tablet. Best Features Of Lenovo Yoga Tablet ...,Intellect Digest,UCruQUP9qeou8KGv4G4HWCMQ
9tQF9C8ATV4,Seicane Dash Tablet 10.1 Inch Review: Bluudys Garage,2017-10-15T16:17:48.000Z,"Please watch: ""(5) New Year - New Daily - What have I bought! "" https://www.youtube.com/watch?v=zxWjCyRckeY --~-- Let me show you some of the features of ...",Bluudys Garage,UCsoW3azOXqVd2aVrmP6WD2w
xaDmwAgcNcA,Nextbook Flexx 11 windows tablet review,2015-08-13T01:03:43.000Z,"Please click here, Gimme that sweet commish: https://amzn.to/2nvYYxR Maybe you wanna hold off...Maybe not...Today we review the Nextbook Flexx 11 quad ...",TechHole Productions,UCiDQlqAZ4n1bOT56kQhfw7w
KdpaB0JN3jc,Cube iWork 12 Review:  Dual OS  2-in-1 Tablet PC,2016-12-25T16:03:23.000Z,This is the review of the Cube iWork 12 by AMDtech To Purchase: ...,Andrew Marc David,UCqh8w-GY6v0vgwIn_iWt87A
DOV71Tg5iCM,"Acer Iconia W4-820 Review - 8"" Windows 8.1 Tablet",2014-01-22T22:12:26.000Z,"This is a full review of the new Acer W4-820 8"" Windows 8.1 tablet. Amazon: Acer Iconia W4-820 64GB http://amzn.to/1dgVIdR.",The Nitpicker,UCMpZ_fKWmTeZEOLy9PFfFxg
xsgFznZv9ms,"Review | Fire Kids Edition Tablet, 7"" Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",2016-10-30T05:18:27.000Z,"Fire Kids Edition Tablet, 7"" Display, Wi-Fi, 16 GB, Blue Kid-Proof Case Buy Now at Amazon! click here: http://amzn.to/2f4zx0a Product Description: - Up to $109 ...",Papa Cool,UCzLWCTiWEtdnKpFz7P9Pkig
d1At-MS9kvc,The £50 Tablet! Amazon FIRE 7 with Alexa Review | The Tech Chap,2017-10-20T18:22:55.000Z,"The Amazon Fire 7 2017 tablet is just £49.99 - and with a better screen, Alexa support and a longer battery life - The Kindle Fire 7 is better value than ever.",The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA
uXhoTGKx4LU,NuVision $79 Windows 10 Tablet Review - TM800W610L Signature Edition,2017-07-20T03:13:57.000Z,"Buy one at Microsoft: http://lon.tv/gtadp (affiliate link) - $79 can buy you a fully functional Windows PC tablet with a 1920x1200 8"" IPS display and Atom X5-z8300 ...",Lon.TV,UCymYq4Piq0BrhnM18aQzTlg
pZ871WeqsOA,Dynapar S Tablet Review,2018-12-31T13:03:58.000Z,Dynapar S Tablet Review Dynapar S 50Mg/10Mg Tablet is an anti-inflammatory painkiller. This non-steroidal drug is used to alleviate symptoms of arthritis such ...,Online Medicine Review,UC3e4ptGDBPbaGojiai33R6A
EPxWMn7xjQ0,$49 NuVision Windows 10 Tablet Full Review! Worth it?,2017-01-21T06:26:22.000Z,"Here is my full review of this little tablet that could! It runs full #Windows10Home with ease, and did not have a hiccup with anything I put towards it. The tablet is ...",J. Williams,UChEVicxql_RrIqBjvPVAbHQ
